state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	default.ucld.mean	default.ucld.stdev	binary_loc.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	binary_loc.meanRate	binary_loc.rates.Other.PEAL	binary_loc.rates.PEAL.Other	default.treeLikelihood	default.branchRates	binary_loc.branchRates	c_binary_loc.count[1]	c_binary_loc.OthertoPEAL[1]	c_binary_loc.PEALtoOther[1]	coalescent
30820000	-16083.550206412307	-958.7376617717074	-15124.8125446406	0.3656318694258376	2017.6973818292042	4.823635769787882	3.7270160388278244	13.236790759362586	19.518144691241147	0.26427016940831005	0.2131322959337766	0.2916265519342276	0.23097098272368138	0.0028819839715784053	0.006759160465866472	0.5304557489161339	0.002130169798410684	2.2125411484427744	0.008484819558696002	0.5304557489161332	1.601345147728915	0.5786412333121558	-15099.112727658987	-910.0051831267147	0.0	7.0	7.0	0.0	-35.88673299525623
30830000	-16100.224073968846	-971.2579146976968	-15128.966159271149	0.38400584091219153	2017.679007857718	5.126260589508875	3.3536438170337552	11.409476238287962	14.838349435780659	0.2706094013777488	0.2154757920999835	0.2838123018686789	0.23010250465358445	0.0023658948382826086	0.0063796818263703	1.3154927782506363	0.0016712574032671154	2.3134098134838377	0.03363647701980572	1.3154927782506363	2.2018167773655106	0.21672416487821372	-15100.56385027294	-910.0051831267147	0.0	11.0	11.0	0.0	-44.412788818471306
30840000	-16094.703077232285	-958.1993356506341	-15136.503741581651	0.31385410620731985	2017.7491595924228	4.543262898550341	3.079131378074517	13.174929674434468	11.056297837500887	0.27045765805253996	0.2063740788585623	0.2941612980958706	0.2290069649930228	0.002632089749249948	0.0036863704726970456	1.515837020984887	0.002453933559258159	1.2804250363525531	0.06926409809186519	1.5158370209848857	3.1613463992464514	0.17345976103067146	-15101.302122745887	-910.0051831267147	0.0	13.0	9.0	2.0	-30.712400159624575
30850000	-16105.913419971357	-961.8145312655603	-15144.098888705797	0.32857396198577216	2017.7344397366444	4.713521010776269	3.1416114600680385	12.254363218949903	13.49024793633131	0.2671160554106855	0.2094676596682175	0.2981447345958194	0.2252715503252733	0.0023189312066901	0.005242308117766458	1.1508239453745759	0.0020332541437002097	1.7884889726092235	-0.0751529599421226	1.1508239453745759	1.921842526651496	0.34011248441484915	-15104.097542407295	-910.0051831267147	0.0	11.0	9.0	2.0	-36.695808534396654
30860000	-16100.521627236187	-959.1026497953346	-15141.418977440851	0.4038670263593198	2017.6591466722707	4.76068431136971	1.844220204863516	8.511381426949777	18.34067404517766	0.2641575109146571	0.21418403568444047	0.2957874928214166	0.22587096057948144	0.002871429385344832	0.013629379200437736	0.7178918494631454	0.0019915679168116714	1.891209905638487	-0.013338198028875843	0.7178918494631461	3.628009068536253	0.19714537901129672	-15098.751814260924	-910.0051831267147	0.0	12.0	11.0	1.0	-34.45392628916447
30870000	-16071.40210160406	-946.1766366217674	-15125.225464982293	0.46134218592079357	2017.6016715127093	4.473986561750743	1.9293133448823818	8.910784857878667	10.59341112356195	0.264286167310248	0.21498211925496405	0.2887315954986958	0.23200011793608769	0.004740893576161168	0.025633225656583786	1.0194405071889079	0.002867400529672948	2.2609062679951735	0.056671139082969446	1.0194405071889074	1.5522363327544668	0.644280152054471	-15088.858436483415	-910.0051831267147	0.0	11.0	9.0	4.0	-22.55621809835656
30880000	-16094.207246892589	-953.7738685679798	-15140.43337832461	0.42680156554294846	2017.6362121330872	4.966746609767124	1.0527157537356389	4.145442460987783	13.20447316753001	0.2714270440493077	0.2078000968928377	0.28472379325176145	0.2360490658060888	0.0032042312058854694	0.006245999312196596	0.9037848571485352	0.0022312690687401942	1.3276647047392067	0.015449639982007778	0.9037848571485355	1.7857009452290677	0.5408246940293958	-15105.616173497025	-910.0051831267147	0.0	9.0	6.0	3.0	-30.72970017877852
30890000	-16096.01191799101	-958.5060453581805	-15137.50587263283	0.46997120019291294	2017.5930424984372	4.931987577521456	1.4500787759644287	6.472179438663118	18.71081896438401	0.2646224877999356	0.2154817236037072	0.28653500894567835	0.23336077965067442	0.0023081538522151178	0.003961726967876407	1.2614919505497744	0.0021338426342764065	1.2327140512486647	0.11101512670116463	1.2614919505497746	2.5919744460789294	3.1981505109516837	-15103.514284546545	-910.0051831267147	0.0	11.0	5.0	7.0	-29.193721993659924
30900000	-16076.986846757045	-950.0451733693249	-15126.94167338772	0.36954159596567104	2017.6934721026644	4.603048882611966	0.8718567674526053	4.492837588327306	12.26805643681444	0.2670776073671879	0.21740403147990414	0.28316346461608866	0.23235489653681474	0.003027145074990361	0.013058150498031839	0.9678205611263245	0.0021482608474494044	1.9366017183162072	0.03424445751875472	0.9678205611263248	0.0493716125993663	1.0376162056338085	-15087.311731834008	-910.0051831267147	0.0	11.0	1.0	10.0	-28.497582372571593
30910000	-16083.75504074866	-941.29993303842	-15142.45510771024	0.4244848937519267	2017.6385288048782	4.441868528045143	0.8969329766780054	4.748955556456513	12.12910713283363	0.2658658224632142	0.21997160490480328	0.2858741121434393	0.22828846048853874	0.0038983349407641955	0.010064698552851092	1.164155450444659	0.002521395600389266	1.6025833250004564	-0.02721722204844736	1.164155450444659	0.9697922645653652	1.7999096904445067	-15105.018725151396	-910.0051831267147	0.0	13.0	6.0	5.0	-17.097357458556584
30920000	-16051.62868923957	-920.5402682051867	-15131.088421034383	0.35251559656718484	2017.710498102063	3.7452713047601636	0.8790795443375375	6.852653953275426	14.593111426624604	0.2648055819361818	0.21505894306370021	0.28250256861284506	0.23763290638726847	0.004035957165367119	0.009393508854882894	1.801831634676487	0.00273427554393318	1.5585223569758258	0.1887699139590418	1.8018316346764873	0.30278299549367427	0.24249829166187756	-15091.77282596105	-910.0051831267147	0.0	12.0	5.0	7.0	3.792069404577656
30930000	-16076.0843487604	-938.4235014436499	-15137.66084731675	0.36265393435191706	2017.7003597642781	3.9894143321081215	1.4256641854029672	9.044218440151829	30.559202678540657	0.2679873157239665	0.2160046844702521	0.288858899687896	0.22714910011788086	0.0030890765004582565	0.008188661584317865	0.893658795357981	0.0026717733553140587	1.3413237631332848	0.15047785331258334	0.8936587953579812	6.060546022449432	1.8799752370340264	-15101.148429499395	-910.0051831267147	0.0	9.0	8.0	3.0	-8.235793594377693
30940000	-16075.549144326767	-946.1227694736604	-15129.426374853107	0.34907812650701736	2017.713935572123	4.488362957099846	1.1403162743940378	5.699324788117192	15.661293355198234	0.2641533377165374	0.21316920213733678	0.2956569204239847	0.22702053972213662	0.002345628939417831	0.00500370035123853	0.7998983109110125	0.0020622097096489917	1.7993411282673402	0.027832640325826972	0.7998983109110122	3.748794055965917	0.2267966097095483	-15093.613735026145	-910.0051831267147	0.0	8.0	7.0	1.0	-22.007893216298353
30950000	-16074.227931679787	-948.8283942719572	-15125.39953740783	0.38266575825149113	2017.6803479403786	4.502723119032942	2.2130942582765085	11.765848382839682	11.129096652933555	0.26789917990631945	0.2107257345031813	0.28968551477671306	0.23168957081378175	0.002592100105481178	0.004244902489600097	0.548799474834069	0.0020779810556171485	1.2293470230937773	0.10676356721900668	0.5487994748340685	1.0147159330727347	0.02152682306270364	-15096.14378150975	-910.0051831267147	0.0	8.0	7.0	1.0	-28.892416593433243
30960000	-16079.568022725744	-953.7794769450766	-15125.788545780668	0.45456193158092917	2017.6084517670492	4.655333643569334	1.7608369155674903	8.54802086755473	7.864861053534561	0.26852362875737157	0.22030417572647026	0.2817799849933245	0.22939221052282907	0.007434814713777911	0.12247329893874022	1.1050816413501892	0.002449260221200613	2.6189311164443323	0.021872058428213995	1.105081641350188	3.0235459449172124	1.3831773193025008	-15098.207609931762	-910.0051831267147	0.0	8.0	6.0	3.0	-27.458095741018475
30970000	-16075.423145584558	-948.0119852283106	-15127.411160356249	0.40304275521626315	2017.6599709434138	4.567205215114147	2.3165513690244044	11.797869195610222	14.83231025979555	0.26636900301185534	0.20857128586509002	0.29899731761384557	0.22606239350920446	0.00550284687971007	0.050826268151253504	0.7366807310673077	0.002370160972647671	1.937954651354766	0.058613383828475654	0.7366807310673076	0.48111705188280457	0.26508238907894344	-15103.032107453573	-910.0051831267147	0.0	7.0	7.0	1.0	-26.191523789688475
30980000	-16075.02733011768	-953.7890544811823	-15121.238275636499	0.3169491892702935	2017.74606450936	4.4731749989241765	4.548133232120382	15.067220227493772	16.80354851178976	0.25929034652871125	0.21453716896870062	0.296696669025914	0.2294758154766695	0.003981672439293147	0.021936695653622242	1.083015338276435	0.0025004662620909325	1.9713684586255376	0.056734973551186924	1.0830153382764351	1.1490826371635785	0.11957276766979825	-15095.035803524746	-910.0051831267147	0.0	9.0	8.0	1.0	-29.031095769418396
30990000	-16071.598751596695	-954.4454925808199	-15117.153259015875	0.346091731262497	2017.7169219673676	4.5471072555940495	2.2826656867618573	11.00708416042854	10.689460826848215	0.25780867029394233	0.21560980124443804	0.29254420971735784	0.23403731874425715	0.0026944084105198357	0.008178675066760418	0.653490097641661	0.0021812065356640498	1.4644381050760358	0.08634777613289928	0.6534900976416611	2.7840606497646316	0.48511787054050415	-15089.19568607968	-910.0051831267147	0.0	7.0	6.0	1.0	-31.719972088183916
31000000	-16082.37725759081	-965.0782755722068	-15117.298982018603	0.3131023878802908	2017.74991131075	4.702563574920216	10.80408111400455	20.006211012039014	10.427230333974965	0.26746068365977993	0.20904984820749314	0.2934713888625758	0.23001807927014642	0.007128527185663614	0.06639944173512903	1.0234735157035522	0.002532935919230216	2.1127661662162405	0.05792167194325381	1.0234735157035528	0.7782997989168269	0.2503292587086944	-15086.643927881554	-910.0051831267147	0.0	10.0	9.0	1.0	-40.24311142854358
31010000	-16078.038505669172	-951.1761814863873	-15126.862324182785	0.3064541907868089	2017.7565595078433	4.261336878608645	7.66023438573079	19.429630166636496	13.81972580588548	0.27377960347002034	0.21093721317497424	0.2814504534086253	0.23383272994637536	0.007629466225510186	0.07086168964463728	1.5204729817339984	0.002457921379186808	2.4335134799207574	0.1385779021991216	1.520472981733999	1.2168121401371113	0.23333221973157092	-15101.964598543094	-910.0051831267147	0.0	11.0	9.0	2.0	-23.72727170229756
31020000	-16053.94999290709	-929.4467659073015	-15124.503226999788	0.31289967735200824	2017.750114021278	3.7424012344661777	2.932990779284184	14.654226674505068	17.050306645076414	0.26754159895497365	0.21506016711832437	0.28312375130843764	0.2342744826182595	0.009663042222123918	0.09499182087389839	1.0514369406518864	0.0030020995269137087	3.1305311602671657	0.05000564224015279	1.0514369406518866	1.6605640612275963	0.3232320428337251	-15099.470704563126	-910.0051831267147	0.0	7.0	6.0	1.0	-4.455254205905954
31030000	-16044.295590053012	-923.3049321713183	-15120.990657881694	0.34082868716452663	2017.7221850114656	3.73587996610063	2.3868392491382338	14.405709761733574	13.687862446527175	0.26024853429043693	0.21097990548827866	0.28971476395995327	0.23905679626132625	0.013358493656552586	0.2926493657840126	0.6112537790993281	0.002848046243438507	2.9884267096951826	0.059231616210567155	0.6112537790993275	1.2462472040455013	0.4468263928729977	-15095.857254432152	-910.0051831267147	0.0	7.0	6.0	1.0	-0.4269555248118646
31040000	-16036.994025425764	-907.7663940780102	-15129.227631347754	0.3449096448665662	2017.7181040537635	3.389885491526918	1.2855223634689958	12.767069418374563	10.76859064254276	0.2663641641513037	0.21285231914136726	0.29273144902424675	0.22805206768307737	0.008096426038812396	0.05232257958383191	0.3550746722436932	0.0028738626638181827	2.307457428665178	0.24352821494418636	0.35507467224369355	3.012144105018712	0.3572917211378638	-15099.358148783966	-910.0051831267147	0.0	7.0	6.0	1.0	13.44588205343016
31050000	-16034.901753387898	-906.7308470946317	-15128.170906293266	0.3171646730466269	2017.7458490255835	3.2408376268327297	2.2888571878917934	14.6150946164918	13.204207842217313	0.26256956085678035	0.21714098326836287	0.29070332379767155	0.2295861320771803	0.010302507671762492	0.15146162062368732	0.7820211460358425	0.002878610456129877	2.713340556796823	0.16182375418778094	0.7820211460358423	5.409001991936726	1.605531921552849	-15094.980016064002	-910.0051831267147	0.0	8.0	7.0	1.0	21.3024487062723
31060000	-16028.341670458398	-891.035926167667	-15137.30574429073	0.2954093453165629	2017.7676043533136	2.9259543119008673	1.949013401393809	16.535628025952608	14.390595560866426	0.2692301465186273	0.21342170523227977	0.2880989239023121	0.22924922434677591	0.014827467523259075	0.21632477866726374	1.543680375388089	0.00417348192715358	2.724775642976239	0.16307439274616461	1.5436803753880899	1.2303024074525892	1.0600354692843432	-15106.005580499512	-910.0051831267147	0.0	11.0	8.0	3.0	35.119911983487825
31070000	-16031.427612884543	-894.0389190751155	-15137.388693809427	0.3394520298446707	2017.7235616687854	3.0728862840775677	1.4058903777355234	12.985099048649706	15.26568922313579	0.2671195993896994	0.20758026206110042	0.29134678000152353	0.23395335854767182	0.009522342791312206	0.1259457060483974	1.4814567602590727	0.003066881672809291	1.8120006849010706	-0.05106155411607579	1.4814567602590714	0.7934978720702269	0.37945135645406197	-15099.994054479217	-910.0051831267147	0.0	10.0	8.0	3.0	30.226327137909863
31080000	-16031.95380331483	-903.2804051766294	-15128.6733981382	0.30005053110851587	2017.7629631675215	3.0894377355888922	2.139013947134607	16.161626809410315	15.680397679538334	0.26027557367736603	0.22208911156415556	0.28575698612010375	0.23187832863836982	0.008191466509873931	0.08205435463822291	2.6198090527301994	0.003105327684633411	1.7791649243863665	0.011851312999891091	2.619809052730199	2.593530344965729	0.8024204534355781	-15094.232885289868	-910.0051831267147	0.0	11.0	9.0	3.0	27.31852413668444
31090000	-16056.53340794487	-917.8748481978788	-15138.658559746991	0.304385940049967	2017.7586277585801	3.4285739997637896	1.7759066132471644	14.02390246059028	9.84192455926015	0.26643176916882744	0.21303650301549742	0.28157451709296843	0.23895721072270182	0.004585861047253437	0.012606020294859773	1.5653622077203153	0.0033185313974220185	1.3360137221020647	-0.0357337818906155	1.5653622077203149	0.6945602844175456	0.4152882988637347	-15104.837212106482	-910.0051831267147	0.0	9.0	6.0	4.0	5.717920685464639
31100000	-16096.001880462361	-955.1785068535008	-15140.82337360886	0.31460478537911746	2017.748408913251	4.570292448689924	3.470461787040979	12.601435662458995	7.754197589337254	0.27470799165927606	0.21005638517909894	0.28465410312982614	0.230581520031794	0.002627061817782076	0.006209962925614386	1.3416441543915654	0.0021416424516679695	1.4335747833826085	0.0018777615231413728	1.341644154391565	0.4268666805953248	0.28992765727731334	-15108.419899280923	-910.0051831267147	0.0	10.0	7.0	3.0	-31.643282446728893
31110000	-16094.876841415307	-952.1841284109844	-15142.692713004322	0.3709807099135603	2017.6920329887166	4.617081364145096	2.5097761438551993	11.264677581632016	16.191499388196103	0.2697884556758314	0.21195255101927593	0.2923558272314491	0.22590316607343874	0.002444600697711484	0.003562054104718083	1.0346678486968122	0.002323837452337282	1.1674283920121287	0.05493990115886861	1.0346678486968124	0.25156165400747876	0.17815658589855132	-15106.999884806097	-910.0051831267147	0.0	11.0	5.0	6.0	-29.410174158834337
31120000	-16110.88449161189	-962.615727624944	-15148.268763986947	0.3702563760824379	2017.6927573225478	4.978276863461923	2.9169000393270763	9.822914045221737	13.387788878596814	0.2642174424249299	0.21448681652153823	0.29602653386101657	0.22526920719251045	0.0030894776415218354	0.008494650071479119	0.4328203206743069	0.002438232800078468	1.5124388808673515	-0.025849480341405644	0.43282032067430654	0.9627518840237554	0.1387820747018584	-15112.426843233092	-910.0051831267147	0.0	9.0	6.0	3.0	-42.42737911845293
31130000	-16084.745860317129	-943.996888647142	-15140.748971669987	0.3459634430477381	2017.7170502555823	4.349288453920406	3.16380780875024	13.288893512892894	11.846237645010849	0.2615075644194397	0.2159674082965973	0.2866390842300002	0.23588594305395805	0.0024502282920200887	0.004019876373462394	0.4799862456570666	0.0025147922206134495	1.1009541761237474	0.06726226894698788	0.47998624565706655	0.9345822446838639	0.31211042915544807	-15105.808499562345	-910.0051831267147	0.0	8.0	6.0	2.0	-23.803845138186375
31140000	-16088.984973100207	-943.0151167188134	-15145.969856381393	0.35725682298807176	2017.705756875642	4.167249157363456	4.581632243609482	16.104084171083443	7.939500324556396	0.2633219620246531	0.2157538752285991	0.2949841150588067	0.2259400476879364	0.002794205172160008	0.005424199342492719	1.2040254169932785	0.0021461783458795805	1.3873074065245246	-0.03006728379015558	1.2040254169932796	1.1408452525306065	0.11346783570081877	-15116.454669178584	-910.0051831267147	0.0	11.0	9.0	2.0	-19.633586988510082
31150000	-16072.56207294921	-943.0350691374309	-15129.527003811778	0.30403583933289297	2017.7589778592971	4.05164670414409	5.806755389837135	19.117867521231535	14.293695378631455	0.2675773912403074	0.2169116850084154	0.28481046504548185	0.23070045870579067	0.0036469551493140866	0.008836929744001416	0.6211511640345657	0.002502009205176865	1.3734802116353646	-0.002396657009816752	0.6211511640345653	1.7582779319170536	0.6107962599633142	-15100.453424777097	-910.0051831267147	0.0	7.0	6.0	1.0	-19.82071016498042
31160000	-16096.505109125135	-960.1691784980976	-15136.335930627038	0.4558775454323499	2017.6071361531979	4.8647660371811225	2.253728178829307	8.763285504447605	9.992985616738425	0.2789792386828238	0.20431991992702006	0.28615798448033564	0.23054285690981582	0.005020545164268719	0.03734523084750745	1.0695960077552897	0.002113377528091383	1.7709036261158153	0.03431815168252316	1.0695960077552906	1.0975827209609736	0.9737305391452008	-15103.744905342157	-910.0051831267147	0.0	8.0	7.0	1.0	-35.98006808768568
31170000	-16089.260585155685	-967.731593113573	-15121.528992042113	0.3675284105966895	2017.6954852880335	5.117030967757775	2.5644770091674136	9.321184647661193	11.787718299159128	0.2656369581494243	0.21090341069227703	0.28727759251417395	0.23618203864412002	0.0035307592032594605	0.013406290296318861	0.9186772305962747	0.0020831831894062864	1.6692590133354692	0.08706971549510567	0.918677230596275	1.7890646281998284	0.9233131191342003	-15093.301936103	-910.0051831267147	0.0	8.0	8.0	1.0	-43.339002760748976
31180000	-16115.661888214625	-989.7071885409232	-15125.954699673703	0.6733348436175106	2017.3896788550126	6.79056361251455	1.3995161966849485	3.853847464885017	13.563063626019458	0.26333097942279043	0.2149718370306206	0.2832609965011968	0.23843618704538744	0.004916485850980847	0.04966027497978114	1.0498011668227771	0.0016836974203427817	1.8029510062993215	-0.06992587659719769	1.0498011668227774	0.4632280167853332	0.44364589555125156	-15095.869097307257	-910.0051831267147	0.0	11.0	7.0	4.0	-64.99212981884851
31190000	-16151.5435031478	-1006.3779040762126	-15145.165599071586	0.44117853148817404	2017.6218351671419	7.044706702762714	2.5011837129757675	5.893791711529608	19.70419466997974	0.2636323647158708	0.20823652196285816	0.2898375621181132	0.23829355120315307	0.005001192586867071	0.052411005863899275	0.3121755942652293	0.0016872745444917005	1.9058090385958812	0.030750982451929504	0.31217559426522923	1.6503212337567834	0.3647202853077604	-15111.891596234158	-910.0051831267147	0.0	9.0	7.0	2.0	-84.71405155069675
31200000	-16114.497660969853	-994.0071312523272	-15120.490529717526	0.4814779835896242	2017.5815357150404	6.298906045199302	2.3699887177476078	7.85624872777431	20.755362866464942	0.2633625865207872	0.21466001427463147	0.28696931150766675	0.2350080876969098	0.005314824222848162	0.03144819264422626	0.9466130480931926	0.001955915191414869	2.007693279473569	0.04086533281076398	0.9466130480931928	2.142205239719819	0.2932267514062043	-15097.006719962032	-910.0051831267147	0.0	8.0	8.0	0.0	-67.44240669212414
31210000	-16092.677326275041	-963.7778795638244	-15128.899446711217	0.43373641959172293	2017.6292772790384	5.113087365633991	1.5584488548025048	7.647382758622886	10.648430975422022	0.26533454772247655	0.21312948665634585	0.2872461880902883	0.2342897775308845	0.006075137751780873	0.04707693479705761	1.0710899933714892	0.0018416155511308096	2.172204505946417	0.3451161712537179	1.0710899933714886	0.42676254712635764	0.17162219018508382	-15099.317519545979	-910.0051831267147	0.0	8.0	7.0	1.0	-40.96318830887568
31220000	-16061.243085887234	-928.8781801362882	-15132.364905750946	0.35006674406652505	2017.7129469545637	3.972000911737954	1.2460633968002752	9.685847847120181	16.86868414710883	0.2673616020496664	0.21752209089749155	0.2900977375765212	0.22501856947631593	0.005044505347935534	0.026117733238924475	0.7126809199840475	0.0022859784290687668	1.730449616372604	-0.04672890548703651	0.712680919984047	0.7803875118759648	0.22932505528066258	-15097.916965261262	-910.0051831267147	0.0	10.0	9.0	1.0	-7.683538666071925
31230000	-16090.751332239812	-953.7585937856459	-15136.992738454166	0.3761171521584944	2017.6868965464716	4.605553833011849	1.0588634468368392	5.651717584187783	14.421564648609195	0.26229506159180926	0.21388423088662142	0.28807235572364454	0.23574835179791986	0.0038729928869585544	0.019446462111227518	1.2419371988385313	0.002190865142394215	1.6350502221457885	-0.10625214195606696	1.2419371988385317	0.20871558014612862	0.01828304375400011	-15107.974480193765	-910.0051831267147	0.0	9.0	8.0	1.0	-31.011782389172218
31240000	-16104.86456608732	-964.2471149404198	-15140.617451146902	0.4360530487798868	2017.6269606498502	5.184962588563722	1.1950348792049177	5.804520931000563	21.464079976249508	0.2622742052480715	0.21101923336640052	0.29687941688217573	0.22982714450334737	0.002729269124933515	0.008037352376874085	0.8019127280002242	0.001654342610126854	1.4556808175552938	-0.004462923691677607	0.8019127280002242	0.5151140435867362	0.16708405521297956	-15109.556013882355	-910.0051831267147	0.0	10.0	8.0	2.0	-42.16596320482021
31250000	-16123.346941497617	-997.4327978692127	-15125.914143628404	0.8352986490236899	2017.2277150496063	7.229678429358708	1.3356832336446747	2.537739363806481	14.368767755209257	0.2630315342902257	0.2156783733558262	0.28959042325575945	0.23169966909818374	0.0037463540011751025	0.025438062314674128	0.8980266694114262	0.001304401774821741	1.686605213548676	0.30362992117940735	0.8980266694114262	2.483679658229126	1.1469575182678406	-15098.411258176857	-910.0051831267147	0.0	8.0	7.0	1.0	-70.9263109885609
31260000	-16107.654924053002	-971.8275368882106	-15135.82738716479	0.49597581141905117	2017.567037887211	5.922312235892318	1.5781544313034186	5.2934040697187115	8.279540824769118	0.27474947026600727	0.20659643857675036	0.29032561098810317	0.2283284801691344	0.003136982900340652	0.012462654045894092	0.5833207819564403	0.0016175704431952958	1.3574155589031132	0.14181119828894467	0.5833207819564401	0.2770779457330523	0.12799933053511245	-15101.321339318543	-910.0051831267147	0.0	9.0	7.0	2.0	-52.588193342436966
31270000	-16102.310738144144	-966.5272305532292	-15135.783507590915	0.34360938303944555	2017.7194043155907	4.7526309267821505	1.7887083412703066	7.595051672963992	16.907562022460564	0.26877302277098464	0.20986306327587062	0.282794131108434	0.23856978284470598	0.003028658092807291	0.005038600740499609	1.6457019153487131	0.002475387524510168	1.1457142310076973	-0.02240143390080912	1.6457019153487118	2.7814563029477397	1.4791949917477216	-15106.360945168106	-910.0051831267147	0.0	12.0	6.0	5.0	-36.83903558679025
31280000	-16123.108009031612	-978.1376964315358	-15144.970312600077	0.3449409230400702	2017.7180727755901	5.252971099184026	5.626332660426289	13.460403542366306	11.53917830072104	0.26554218872273977	0.21143511382329633	0.28923771922581	0.23378497822814917	0.002114889402090981	0.0028054259648457812	1.6492123264112806	0.0018928697913250735	1.0410202984449686	-0.07504982932426511	1.6492123264112806	1.572801792285497	0.1292544380557983	-15109.542724072257	-910.0051831267147	0.0	9.0	6.0	3.0	-50.02530014966231
31290000	-16103.811060425141	-972.0968032570267	-15131.714257168114	0.42383744426971537	2017.6391762543603	5.33441253640915	1.5489396651149068	6.467117370070749	11.085730331541267	0.26991728636530243	0.2179052495307798	0.28080500189885627	0.23137246220505675	0.0013963999887991727	0.00216211268719269	1.3963832872812352	0.001744891226011859	1.4456487054166525	-0.04681586444311932	1.3963832872812356	0.8528841527675123	0.2912973573503426	-15098.533187413672	-910.0051831267147	0.0	13.0	10.0	2.0	-47.509142155484604
31300000	-16111.12553608162	-968.1486721799225	-15142.976863901697	0.49767707922877524	2017.5653366194013	5.7056967199515	1.3313202182462116	5.973451948118407	15.267503049761912	0.2661853193783396	0.2148368011640735	0.28669634236793495	0.23228153708964716	0.0015520979307829534	0.002579632426946827	0.6907114265807812	0.0016917482035459276	1.5061991866243607	0.0627291337674436	0.690711426580781	0.03800523790551752	0.02416881632415257	-15106.47480830189	-910.0051831267147	0.0	11.0	6.0	5.0	-48.026326361405296
31310000	-16108.529902829932	-973.6151874940374	-15134.914715335895	0.46529795961947695	2017.5977157390107	5.516474985941076	1.7082383048510124	6.4578497182783305	9.025567136254338	0.26695460907463125	0.20814333606100147	0.2871925811343201	0.2377094737300424	0.0019439124252701803	0.002939663456641691	0.6917943401761507	0.0021065227263689823	1.4326643996895014	0.08841554613693339	0.6917943401761508	1.8756145496657308	0.5820058926685114	-15100.325001814253	-910.0051831267147	0.0	9.0	7.0	2.0	-51.84167439217653
31320000	-16111.950109060657	-976.0328757697533	-15135.917233290904	0.3896631926397429	2017.6733505059904	5.418186997215531	2.9828148811684163	9.770765081494702	10.833472184475823	0.2658183951598258	0.21867398111371783	0.28895503968614167	0.2265525840403098	0.0015090669221935965	0.0023941597452465614	0.7034799575917084	0.001864459880867188	1.3839295051081075	0.11743070550682769	0.7034799575917088	2.663259152359416	0.8063127103910485	-15095.822180050689	-910.0051831267147	0.0	11.0	9.0	2.0	-52.43666236360676
31330000	-16126.202876639729	-980.5256880117975	-15145.677188627931	0.4409614614787927	2017.6220522371514	5.829029595881844	2.318819807215475	7.5151090978411945	16.020681504246895	0.2625885122676443	0.21419137072059272	0.29230389094487774	0.23091622606688042	0.0017204949112777273	0.003545470211353256	0.6079971455769717	0.0015419313104707896	1.8683415374815224	-0.03650370281067454	0.6079971455769708	0.37798322029677195	0.09311036389593284	-15110.970515215658	-910.0051831267147	0.0	9.0	7.0	2.0	-59.75826961957003
31340000	-16085.408046063376	-944.2702620658924	-15141.137783997483	0.32289949068182694	2017.7401142079484	4.354592136083181	1.491770835069243	9.012664763101439	10.311627501407076	0.2621635392515478	0.2157215430651428	0.2897113157975369	0.23240360188576775	0.0027034080855633746	0.0030986459223408406	1.0001677404241214	0.0025344375483093793	1.123480193821377	0.03671184940607494	1.0001677404241212	0.6142324801120809	0.12399156654844025	-15106.95200744646	-910.0051831267147	0.0	10.0	8.0	2.0	-22.955698001795053
31350000	-16090.968626653155	-946.6428901235628	-15144.325736529592	0.37081553190523914	2017.692198166725	4.412782161996353	2.0244436832826866	9.732301936806477	36.397870282266986	0.25829811552614457	0.21166815924449683	0.2971623300193736	0.23287139520998015	0.00190023876104614	0.003577603793248395	0.8650686891729304	0.0016663321144036337	1.624213307807065	0.016535425795590038	0.8650686891729308	1.2577677096305637	0.7306224177865265	-15110.04982962679	-910.0051831267147	0.0	10.0	7.0	3.0	-21.726631463852037
31360000	-16075.35857049488	-941.8475346930394	-15133.511035801841	0.4002916824193916	2017.6627220162106	4.332222757675901	2.5864021540615045	12.105056503156197	17.149176707499	0.26525529191759734	0.21010263155746908	0.2892916013594798	0.23535047516544888	0.0027858502033001804	0.005271451073540659	0.6729086869153248	0.0025345142216436412	1.4523885705214852	0.016086750395406017	0.672908686915325	1.0132162678594534	0.07887834801506473	-15100.022984159945	-910.0051831267147	0.0	9.0	8.0	1.0	-20.19079626494541
31370000	-16087.851604982327	-948.7297187917667	-15139.12188619056	0.3480445954639064	2017.7149691031661	4.3172759040257445	3.880403161787463	13.703027470730403	9.738644440644716	0.27019560752279403	0.21323957076923208	0.28430548556916524	0.23225933613880365	0.0028136271773355373	0.006028807257014823	1.5703156175673385	0.0023991522025826923	2.0173289432848516	0.14654792813104306	1.5703156175673383	0.600170968189364	0.08351611355208724	-15102.019435326714	-910.0051831267147	0.0	10.0	8.0	2.0	-23.888917191710224
